timestamp,ax,ay,az,gx,gy,gz,label
91802,0.01,1.27,-0.09,-55.24,-76.00,69.96,1
91812,-0.14,1.32,-0.13,-49.83,-83.20,70.05,1
91822,-0.28,1.36,-0.18,-42.68,-98.44,64.33,1
91832,-0.32,1.37,-0.25,-35.63,-125.93,53.95,1
91842,-0.31,1.35,-0.31,-25.89,-145.41,41.92,1
91852,-0.27,1.32,-0.31,-12.74,-152.54,30.89,1
91862,-0.22,1.25,-0.25,0.00,-156.31,23.19,1
91872,-0.18,1.19,-0.17,9.08,-165.08,19.48,1
91882,-0.13,1.16,-0.13,14.16,-174.48,19.15,1
91892,-0.09,1.15,-0.12,16.99,-176.43,21.78,1
91902,-0.06,1.16,-0.10,20.82,-166.25,25.89,1
91912,0.01,1.15,-0.01,24.70,-153.15,29.94,1
91922,0.07,1.13,0.15,24.24,-145.76,35.33,1
91932,0.14,1.10,0.24,18.57,-143.74,40.76,1
91942,0.25,1.07,0.30,15.05,-129.36,44.89,1
91952,0.30,1.07,0.42,14.64,-95.04,49.11,1
91962,0.23,1.06,0.50,9.73,-54.82,52.56,1
91972,0.16,1.08,0.43,0.18,-9.38,51.89,1
91982,0.04,1.11,0.28,-8.23,37.60,48.21,1
91992,-0.08,1.10,0.10,-12.66,71.64,41.60,1
92002,-0.09,1.12,-0.07,-12.80,84.51,32.78,1
92012,-0.08,1.11,-0.18,-9.31,77.82,25.34,1
92022,-0.04,1.05,-0.26,-4.55,55.84,20.34,1
92032,0.01,0.97,-0.28,-0.39,26.86,18.95,1
92042,0.06,0.91,-0.28,2.31,-2.44,21.10,1
92052,0.05,0.87,-0.27,3.95,-29.10,25.49,1
92062,-0.00,0.84,-0.25,6.40,-50.67,28.94,1
92072,-0.02,0.85,-0.20,10.53,-64.49,28.79,1
92082,-0.00,0.86,-0.10,14.74,-71.72,25.56,1
92092,0.09,0.88,0.03,15.85,-73.50,21.37,1
92102,0.20,0.90,0.11,13.45,-69.07,19.10,1
92112,0.27,0.94,0.11,9.96,-57.05,18.65,1
92122,0.34,0.98,0.07,7.64,-41.11,18.66,1
92132,0.42,0.98,0.03,4.88,-23.50,17.88,1
92142,0.45,0.95,-0.04,0.21,-7.81,17.31,1
92152,0.35,0.91,-0.10,-7.39,4.92,15.84,1
92162,0.21,0.85,-0.13,-19.60,13.72,10.51,1
92172,0.14,0.74,-0.13,-35.11,18.27,2.19,1
92182,0.28,0.60,-0.07,-51.34,16.40,-5.50,1
92192,0.87,0.37,-0.00,-65.11,1.59,-0.08,1
92202,1.34,0.16,-0.13,-64.38,-7.10,21.16,1
92212,1.60,0.14,-0.09,-35.82,10.47,43.76,1
92222,1.35,0.44,0.09,-6.63,33.98,63.86,1
92232,0.90,0.92,0.05,0.05,65.83,73.13,1
92242,0.26,1.19,-0.25,-5.06,89.22,73.65,1
92252,-0.29,1.22,-0.72,-3.96,90.93,66.74,1
92262,-0.63,1.20,-0.90,10.46,86.17,47.54,1
92272,-0.49,1.17,-0.87,27.15,60.41,17.93,1
92282,-0.01,1.09,-0.85,41.32,27.00,-0.39,1
92292,0.21,1.02,-0.75,52.78,15.33,5.18,1
92302,0.10,0.96,-0.50,53.93,8.41,17.07,1
92312,0.10,0.92,-0.21,37.79,-28.94,20.64,1
92322,0.19,0.94,-0.09,7.56,-106.08,26.25,1
92332,0.03,1.08,-0.17,-10.72,-172.68,38.44,1
92342,0.09,1.37,-0.09,4.27,-165.24,37.37,1
92352,0.11,1.58,0.08,28.42,-105.44,32.50,1
92362,0.05,1.52,0.12,33.34,-32.65,18.86,1
92372,0.06,1.40,-0.01,23.03,26.82,1.64,1
92382,0.16,1.34,-0.23,9.44,45.56,-6.37,1
92392,0.19,1.28,-0.39,0.48,32.76,-5.92,1
92402,0.19,1.24,-0.46,-2.52,17.71,-7.31,1
92412,0.23,1.20,-0.43,1.29,10.95,-15.15,1
92422,0.25,1.19,-0.31,8.02,10.11,-26.17,1
92432,0.21,1.22,-0.21,11.27,11.21,-36.31,1
92442,0.17,1.23,-0.21,10.40,16.81,-43.01,1
92452,0.17,1.22,-0.26,8.41,28.46,-45.37,1
92462,0.19,1.22,-0.33,7.66,38.54,-44.50,1
92472,0.19,1.21,-0.38,10.12,38.23,-43.74,1
92482,0.19,1.20,-0.37,13.60,31.57,-43.82,1
92492,0.20,1.18,-0.30,14.19,21.97,-44.60,1
92502,0.20,1.15,-0.23,9.04,11.11,-45.81,1
92512,0.17,1.14,-0.20,1.18,2.01,-47.27,1
92522,0.15,1.13,-0.21,-5.36,-1.71,-48.82,1
92532,0.11,1.13,-0.24,-7.15,-1.29,-50.12,1
92542,0.09,1.16,-0.24,-3.67,1.05,-52.21,1
92552,0.10,1.18,-0.21,1.67,4.91,-55.12,1
92562,0.13,1.19,-0.17,5.33,11.23,-58.11,1
92572,0.16,1.18,-0.14,5.44,18.43,-60.82,1
92582,0.18,1.18,-0.14,2.63,25.71,-63.25,1
92592,0.18,1.18,-0.16,-0.43,35.22,-66.02,1
92602,0.17,1.18,-0.14,-3.01,44.56,-69.48,1
92612,0.14,1.17,-0.12,-6.08,49.34,-73.57,1
92622,0.10,1.15,-0.13,-9.00,47.82,-78.79,1
92632,0.11,1.12,-0.15,-10.85,43.31,-83.27,1
92642,0.10,1.10,-0.14,-10.96,42.23,-86.22,1
92652,0.09,1.10,-0.12,-11.27,43.46,-89.76,1
92662,0.07,1.10,-0.10,-12.15,44.34,-93.09,1
92672,0.04,1.10,-0.08,-14.02,44.41,-95.63,1
92682,0.04,1.09,-0.07,-16.84,44.79,-97.97,1
92692,0.05,1.08,-0.09,-18.90,47.36,-99.13,1
92702,0.06,1.07,-0.12,-19.16,52.29,-98.98,1
92712,0.09,1.07,-0.13,-17.20,59.68,-97.69,1
92722,0.11,1.08,-0.13,-13.87,67.17,-95.04,1
92732,0.13,1.07,-0.12,-10.11,73.77,-91.53,1
92742,0.16,1.04,-0.10,-6.61,78.02,-87.43,1
92752,0.25,0.98,-0.07,-4.04,78.99,-82.49,1
92762,0.37,0.90,-0.05,-3.21,78.53,-75.50,1
92772,0.44,0.85,-0.05,-3.23,78.50,-65.78,1
92782,0.47,0.81,-0.06,-2.42,77.40,-55.18,1
92792,0.46,0.79,-0.07,0.90,75.97,-46.03,1
92802,0.44,0.79,-0.04,6.44,73.95,-40.37,1
92812,0.43,0.79,0.02,10.94,68.06,-37.39,1
92822,0.48,0.78,0.01,12.15,53.66,-35.30,1
92832,0.65,0.80,-0.02,13.73,37.36,-30.73,1
92842,0.77,0.85,0.00,14.66,37.43,-17.99,1
92852,0.79,0.96,0.05,12.34,39.23,2.09,1
