timestamp,ax,ay,az,gx,gy,gz,label
212410,0.42,0.94,-0.23,8.00,0.51,17.93,1
212420,0.43,0.95,-0.25,6.74,0.41,15.72,1
212430,0.45,0.95,-0.25,8.24,0.43,18.20,1
212440,0.46,0.95,-0.25,8.73,0.26,18.96,1
212450,0.44,0.95,-0.24,8.47,0.05,18.95,1
212460,0.47,0.92,-0.24,8.00,-0.19,18.01,1
212470,0.50,0.91,-0.24,7.56,0.53,17.11,1
212480,0.48,0.92,-0.24,7.95,0.34,17.62,1
212490,0.44,0.94,-0.22,7.66,-0.32,16.75,1
212500,0.43,0.96,-0.21,7.37,-0.40,15.73,1
212510,0.41,0.97,-0.20,6.06,0.02,13.30,1
212520,0.42,0.97,-0.20,5.90,-0.01,13.35,1
212530,0.41,0.98,-0.21,5.39,-0.07,12.78,1
212540,0.38,0.98,-0.18,5.18,-0.27,11.49,1
212550,0.39,0.97,-0.18,7.37,-0.47,16.09,1
212560,0.43,0.96,-0.20,5.85,-0.32,13.02,1
212570,0.43,0.95,-0.22,5.03,0.02,11.69,1
212580,0.42,0.95,-0.26,5.64,0.05,13.37,1
212590,0.40,0.96,-0.31,6.39,0.08,14.46,1
212600,0.36,1.00,-0.36,6.53,-0.07,14.57,1
212610,0.27,1.12,-0.41,6.47,-0.46,14.13,1
212620,0.24,1.32,-0.34,6.78,-0.61,14.87,1
212630,0.39,1.41,-0.23,6.77,-0.63,14.78,1
212640,0.42,1.41,-0.22,9.16,-0.83,18.85,1
212650,0.47,1.40,-0.23,7.10,-0.88,14.59,1
212660,0.66,1.42,-0.24,6.01,-0.77,11.78,1
212670,0.78,1.43,-0.28,7.29,-0.74,14.36,1
212680,0.81,1.42,-0.35,8.98,-0.82,18.21,1
212690,0.69,1.46,-0.37,7.71,-0.52,16.27,1
212700,0.63,1.35,-0.37,8.95,-0.40,19.36,1
212710,0.61,1.22,-0.28,8.66,-0.59,17.96,1
212720,0.57,1.06,-0.21,8.60,-0.50,18.02,1
212730,0.60,0.95,-0.17,8.58,-0.49,18.60,1
