timestamp,ax,ay,az,gx,gy,gz,label
170870,-0.39,0.97,0.01,-53.47,6.39,-83.81,1
170880,-0.39,1.01,0.04,-56.60,5.34,-85.98,1
170890,-0.39,1.02,0.06,-59.16,8.27,-85.73,1
170900,-0.44,1.01,0.07,-63.00,10.81,-85.47,1
170910,-0.47,0.95,0.09,-68.63,10.43,-85.16,1
170920,-0.49,0.90,0.13,-75.66,6.39,-82.81,1
170930,-0.51,0.96,0.17,-83.30,3.44,-77.85,1
170940,-0.49,1.01,0.17,-91.46,2.70,-72.43,1
170950,-0.54,1.01,0.22,-100.90,2.37,-69.09,1
170960,-0.56,1.07,0.36,-111.19,1.21,-65.28,1
170970,-0.48,1.12,0.48,-122.46,0.99,-58.95,1
170980,-0.43,1.16,0.55,-132.68,6.00,-53.50,1
170990,-0.36,1.11,0.57,-140.91,17.35,-48.93,1
171000,-0.29,0.96,0.49,-145.86,32.76,-44.07,1
171010,-0.27,0.76,0.39,-146.99,48.80,-36.70,1
171020,-0.36,0.66,0.33,-146.11,57.50,-26.56,1
171030,-0.47,0.68,0.30,-143.27,61.18,-16.37,1
171040,-0.49,0.72,0.26,-138.30,62.82,-8.08,1
171050,-0.52,0.76,0.25,-131.14,63.12,-2.21,1
171060,-0.54,0.78,0.25,-122.21,63.82,1.67,1
171070,-0.55,0.77,0.27,-111.66,64.53,3.82,1
171080,-0.57,0.79,0.30,-100.12,65.18,4.91,1
171090,-0.57,0.78,0.32,-87.68,67.11,4.80,1
171100,-0.55,0.75,0.33,-74.64,69.16,3.70,1
171110,-0.54,0.72,0.32,-61.19,70.73,2.24,1
171120,-0.57,0.70,0.30,-47.56,70.50,0.33,1
171130,-0.62,0.70,0.25,-33.47,68.37,-2.39,1
171140,-0.65,0.71,0.21,-19.37,63.69,-5.97,1
171150,-0.67,0.72,0.15,-5.26,56.51,-9.76,1
171160,-0.68,0.73,0.12,8.73,48.07,-13.95,1
171170,-0.69,0.74,0.07,22.37,39.11,-17.54,1
171180,-0.66,0.75,0.04,35.59,29.79,-20.91,1
171190,-0.67,0.76,0.01,48.10,20.46,-22.86,1
171200,-0.70,0.81,0.01,59.30,11.95,-25.37,1
171210,-0.70,0.91,0.02,69.26,3.98,-28.23,1
171220,-0.71,0.95,0.02,77.25,-5.49,-31.60,1
171230,-0.71,1.00,0.06,83.93,-16.24,-35.30,1
171240,-0.70,1.08,0.09,88.56,-27.33,-38.66,1
171250,-0.65,1.15,0.11,91.46,-37.04,-40.66,1
171260,-0.59,1.16,0.13,92.24,-44.97,-40.99,1
171270,-0.55,1.18,0.18,91.30,-53.02,-39.90,1
171280,-0.51,1.20,0.26,87.92,-59.49,-38.26,1
171290,-0.43,1.19,0.35,80.98,-63.76,-37.08,1
171300,-0.32,1.17,0.47,70.36,-68.60,-35.88,1
171310,-0.25,1.09,0.55,58.43,-78.21,-33.47,1
171320,-0.14,0.92,0.59,49.33,-87.72,-29.15,1
171330,-0.04,0.73,0.67,41.08,-91.98,-20.27,1
171340,0.38,0.69,0.64,32.84,-96.56,-4.01,1
171350,0.61,0.77,0.47,25.01,-92.95,25.20,1
171360,0.23,0.95,0.57,15.38,-92.99,44.11,1
171370,0.22,0.98,0.76,-0.11,-116.76,41.17,1
171380,0.43,0.87,0.78,-14.70,-118.88,42.47,1
171390,0.41,0.81,0.69,-22.81,-94.76,56.55,1
171400,0.39,0.87,0.64,-26.90,-70.34,70.89,1
171410,0.37,0.88,0.55,-30.80,-43.33,80.15,1
171420,0.35,0.84,0.45,-33.16,-12.97,85.89,1
171430,0.32,0.85,0.35,-33.29,14.05,91.38,1
171440,0.25,0.86,0.24,-32.27,34.31,96.94,1
171450,0.17,0.88,0.15,-31.18,47.60,102.25,1
171460,0.15,0.91,0.08,-30.03,52.78,108.10,1
171470,0.16,0.96,0.04,-29.34,53.74,115.60,1
171480,0.18,0.97,0.01,-29.44,55.15,123.89,1
171490,0.18,0.95,-0.06,-28.93,57.63,131.87,1
171500,0.17,0.95,-0.13,-25.99,60.79,139.52,1
171510,0.15,0.96,-0.17,-21.08,63.25,147.21,1
171520,0.13,0.99,-0.19,-15.72,65.15,155.29,1
171530,0.11,1.03,-0.21,-10.50,66.55,162.85,1
171540,0.07,1.06,-0.22,-5.68,66.14,169.62,1
171550,0.03,1.10,-0.23,-1.27,63.02,176.03,1
171560,-0.01,1.15,-0.24,2.75,56.08,182.29,1
171570,-0.02,1.20,-0.24,6.18,46.44,188.15,1
171580,-0.02,1.23,-0.24,9.58,36.37,194.05,1
171590,-0.02,1.27,-0.24,13.54,26.90,199.60,1
171600,-0.02,1.33,-0.22,17.44,19.67,203.93,1
171610,-0.03,1.36,-0.21,20.80,15.35,206.73,1
171620,-0.04,1.38,-0.20,24.46,12.60,207.87,1
171630,-0.06,1.40,-0.21,28.25,10.86,207.94,1
171640,-0.09,1.41,-0.20,32.26,8.94,207.60,1
171650,-0.12,1.42,-0.19,36.47,5.47,207.16,1
171660,-0.15,1.46,-0.16,40.66,0.92,207.16,1
171670,-0.21,1.51,-0.12,43.18,-3.60,206.92,1
171680,-0.24,1.53,-0.07,44.10,-8.54,205.24,1
171690,-0.27,1.54,-0.05,44.50,-12.24,202.19,1
171700,-0.38,1.54,-0.08,44.95,-15.41,197.14,1
171710,-0.59,1.52,-0.11,45.85,-23.04,188.81,1
171720,-0.73,1.50,-0.10,46.79,-34.57,175.40,1
171730,-0.83,1.44,-0.08,47.70,-44.98,158.05,1
171740,-0.89,1.33,-0.07,49.34,-54.02,138.42,1
171750,-0.92,1.22,-0.03,52.44,-60.58,118.69,1
171760,-0.94,1.19,0.05,55.63,-62.50,99.77,1
171770,-1.00,1.21,0.16,55.36,-57.35,80.51,1
171780,-1.04,1.17,0.22,51.99,-46.24,58.45,1
171790,-1.07,1.10,0.22,48.68,-32.20,33.25,1
171800,-1.07,1.05,0.17,46.52,-18.57,7.05,1
171810,-1.04,1.05,0.13,45.61,-8.11,-17.32,1
171820,-0.96,1.05,0.11,45.13,-0.08,-38.47,1
171830,-0.86,1.05,0.10,44.63,6.45,-56.81,1
171840,0.01,1.48,0.94,39.20,17.19,-69.98,1
171850,1.85,2.00,2.00,-25.36,87.66,-45.98,1
171860,1.67,0.39,1.18,-129.23,181.92,9.12,1
171870,1.93,-0.15,-0.73,-68.00,170.49,-7.25,1
171880,0.18,1.53,-0.33,6.27,217.87,-90.34,1
171890,-1.47,1.24,0.82,14.56,225.60,-166.39,1
171900,-0.55,1.01,0.47,8.22,171.73,-152.93,1
171910,0.41,1.12,-0.01,7.12,153.65,-91.14,1
171920,0.45,0.93,0.23,10.73,130.96,-83.08,1
171930,0.18,0.85,0.37,17.89,118.92,-104.79,1
171940,0.04,0.93,0.36,23.18,120.77,-112.68,1
171950,0.07,1.02,0.24,22.66,116.61,-110.73,1
171960,0.13,1.08,0.09,19.92,106.47,-107.10,1
171970,0.09,1.05,0.08,16.77,85.88,-100.08,1
171980,0.02,1.06,0.13,12.15,64.79,-93.83,1
171990,-0.09,1.11,0.12,7.61,44.94,-90.79,1
172000,-0.21,1.10,0.13,5.18,12.05,-86.40,1
172010,0.00,0.97,0.19,5.37,-26.66,-80.82,1
172020,0.18,1.02,0.19,6.61,-40.85,-72.65,1
172030,0.09,1.13,0.15,8.85,-29.39,-67.56,1
172040,0.05,1.06,0.17,12.18,-20.25,-66.54,1
172050,0.05,1.07,0.16,15.46,-17.19,-65.18,1
172060,0.08,1.08,0.13,18.90,-14.98,-63.29,1
172070,0.02,1.06,0.14,21.89,-11.00,-63.11,1
172080,0.02,1.02,0.18,24.22,-11.30,-66.12,1
172090,0.08,1.01,0.20,27.21,-10.11,-68.34,1
172100,0.10,1.00,0.23,30.53,-4.16,-70.63,1
172110,0.07,1.00,0.22,31.66,3.74,-75.44,1
172120,-0.00,1.04,0.16,30.98,10.94,-78.46,1
172130,-0.06,1.05,0.10,30.31,13.34,-76.34,1
172140,-0.08,1.06,0.06,29.95,9.45,-72.03,1
172150,-0.07,1.06,0.07,30.34,4.96,-67.98,1
172160,-0.08,1.02,0.09,30.90,1.18,-64.63,1
172170,-0.09,1.02,0.09,30.82,-2.91,-62.05,1
172180,-0.11,1.03,0.06,30.31,-6.22,-58.94,1
172190,-0.11,1.02,0.08,29.95,-10.11,-55.21,1
172200,-0.08,1.02,0.12,30.19,-11.60,-50.71,1
172210,-0.06,1.02,0.12,31.27,-9.84,-47.22,1
