timestamp,ax,ay,az,gx,gy,gz,label
6150,0.42,0.99,-0.31,-1.64,-0.07,-3.19,1
6160,0.41,1.02,-0.30,-1.44,0.05,-2.40,1
6170,0.37,1.03,-0.26,-1.19,0.06,-1.54,1
6180,0.40,0.99,-0.22,-0.83,0.05,-1.45,1
6190,0.46,0.95,-0.22,1.23,-0.16,0.88,1
6200,0.49,0.93,-0.25,0.82,0.10,0.66,1
6210,0.52,0.93,-0.28,-0.46,0.13,-1.04,1
6220,0.55,0.92,-0.29,-0.61,0.24,-1.17,1
6230,0.54,0.91,-0.29,-0.40,0.02,-1.09,1
6240,0.48,0.92,-0.34,-0.32,-0.20,-0.01,1
6250,0.40,0.96,-0.37,-0.92,-0.13,-0.72,1
6260,0.35,0.99,-0.41,1.18,-0.22,2.06,1
6270,0.34,1.03,-0.39,0.07,-0.62,-0.20,1
6280,0.35,1.06,-0.36,2.06,0.26,1.34,1
6290,0.35,1.05,-0.35,1.81,0.28,0.47,1
6300,0.37,1.03,-0.35,0.76,-0.53,0.07,1
6310,0.37,1.04,-0.34,1.14,-0.40,1.43,1
6320,0.42,1.03,-0.32,-2.31,0.05,-4.25,1
6330,0.47,1.01,-0.29,-3.15,0.36,-5.96,1
6340,0.46,1.01,-0.28,-4.44,0.34,-7.00,1
6350,0.44,1.01,-0.27,-3.96,0.36,-5.89,1
6360,0.41,1.00,-0.29,-1.11,-0.00,-2.19,1
6370,0.39,1.01,-0.30,-0.28,0.02,0.02,1
6380,0.38,1.02,-0.28,-0.40,-0.25,-0.28,1
6390,0.43,1.00,-0.27,-3.75,-0.09,-7.33,1
6400,0.42,0.99,-0.23,-2.22,0.04,-4.90,1
6410,0.42,0.97,-0.20,-1.93,-0.06,-4.12,1
6420,0.44,0.95,-0.21,-2.15,-0.09,-4.47,1
6430,0.45,0.95,-0.20,-2.89,0.22,-4.73,1
6440,0.45,0.93,-0.21,-2.57,0.36,-4.43,1
6450,0.44,0.91,-0.23,-2.22,0.54,-4.05,1
6460,0.42,0.89,-0.25,-2.99,0.83,-3.84,1
6470,0.39,0.88,-0.29,-2.95,0.81,-3.90,1
6480,0.36,0.89,-0.32,-3.46,1.02,-4.81,1
6490,0.34,0.91,-0.34,-4.11,0.95,-5.32,1
6500,0.31,0.93,-0.34,-3.05,0.65,-3.23,1
6510,0.31,0.94,-0.35,-4.10,0.81,-5.42,1
6520,0.34,0.94,-0.37,-3.65,1.00,-4.05,1
6530,0.34,0.94,-0.37,-3.34,0.69,-5.04,1
6540,0.32,0.98,-0.34,-4.72,0.88,-9.33,1
6550,0.30,1.07,-0.29,-2.93,0.68,-5.23,1
6560,0.27,1.28,-0.16,-0.76,0.29,0.37,1
6570,0.24,1.56,-0.12,-1.44,0.09,-2.13,1
6580,0.24,1.83,-0.10,-3.21,0.82,-4.69,1
6590,0.29,1.90,-0.00,-4.21,0.71,-6.06,1
6600,0.26,1.68,0.13,-5.21,0.48,-7.47,1
6610,0.12,1.41,0.20,-5.36,0.19,-9.65,1
6620,0.01,1.27,0.18,-4.69,0.06,-7.84,1
6630,0.04,1.18,0.19,-3.93,0.48,-8.42,1
6640,0.39,1.06,0.16,-3.29,0.32,-7.91,1
6650,0.72,0.99,0.06,-5.12,0.26,-10.03,1
6660,0.57,0.86,-0.30,-5.40,0.41,-11.36,1
6670,0.08,0.86,-0.19,-4.70,0.40,-7.70,1
6680,-0.20,1.10,0.40,-4.28,-0.08,-8.25,1
6690,-0.05,1.11,0.18,-2.86,-0.68,-6.89,1
6700,0.13,0.94,-0.09,-1.43,-0.61,-2.99,1
6710,0.06,0.91,-0.17,-1.93,-0.48,-4.22,1
6720,0.11,0.89,-0.20,-2.58,-0.58,-6.22,1
6730,0.22,0.83,-0.18,-3.89,-0.45,-8.66,1
6740,0.23,0.79,-0.13,-4.48,-0.20,-9.38,1
6750,0.28,0.75,-0.14,-3.76,0.45,-9.65,1
6760,0.37,0.72,-0.15,-1.51,1.67,-5.92,1
6770,0.28,0.75,-0.08,-1.52,1.29,-5.69,1
6780,0.27,0.84,-0.14,-2.87,-0.89,-7.20,1
6790,0.29,0.87,-0.19,-3.22,-0.80,-7.73,1
6800,0.27,0.90,-0.20,-2.92,-0.83,-7.61,1
6810,0.23,0.94,-0.22,-3.08,-1.06,-7.46,1
6820,0.29,0.98,-0.27,-2.92,-0.93,-6.43,1
6830,0.42,1.04,-0.32,-2.73,-0.57,-6.41,1
6840,0.52,1.11,-0.36,-3.05,-0.59,-7.30,1
6850,0.59,1.12,-0.40,-3.15,-0.86,-6.88,1
6860,0.61,1.09,-0.40,-1.92,-0.74,-5.74,1
6870,0.62,1.05,-0.37,-0.57,-0.45,-3.79,1
6880,0.58,1.03,-0.34,-0.60,-0.69,-4.14,1
6890,0.54,1.02,-0.35,-0.28,-0.81,-3.97,1
6900,0.61,1.03,-0.39,0.21,-0.61,-2.57,1
6910,0.55,1.06,-0.43,-1.01,0.09,-4.72,1
6920,0.50,1.08,-0.44,-1.12,0.02,-4.40,1
6930,0.38,1.07,-0.53,-2.23,-0.93,-4.49,1
6940,0.39,1.05,-0.61,-2.47,-0.62,-5.35,1
6950,0.48,1.06,-0.75,-2.60,-0.80,-4.25,1
6960,0.52,1.10,-0.90,-1.08,-1.05,-2.12,1
6970,0.70,1.11,-0.91,-0.49,-0.31,-2.95,1
6980,0.74,1.09,-0.94,2.60,0.85,1.44,1
6990,0.50,1.02,-0.95,1.21,-0.38,0.93,1
7000,0.49,0.91,-0.90,1.26,-0.90,1.29,1
7010,0.61,0.80,-0.88,2.22,-0.64,1.54,1
7020,0.63,0.72,-0.85,1.12,0.23,-0.54,1
7030,0.61,0.69,-0.77,-1.54,0.97,-4.99,1
7040,0.45,0.70,-0.72,-4.40,0.04,-7.20,1
7050,0.32,0.71,-0.62,-1.82,-0.33,-2.82,1
7060,0.32,0.70,-0.56,1.07,-0.90,1.77,1
7070,0.33,0.67,-0.51,0.20,-0.82,-0.23,1
7080,0.43,0.63,-0.58,0.43,-1.06,0.29,1
7090,0.55,0.63,-0.67,1.69,-1.41,2.14,1
7100,0.83,0.68,-0.68,3.27,-1.25,3.61,1
7110,1.14,0.91,-0.45,3.91,-1.07,3.96,1
7120,0.83,1.64,0.19,2.91,-1.09,2.54,1
7130,-0.29,2.00,0.13,1.49,-0.49,-0.36,1
7140,-1.18,2.00,0.16,4.22,0.64,4.95,1
7150,-0.17,1.35,0.39,5.89,0.48,9.27,1
7160,0.38,0.00,-0.25,6.01,0.36,9.41,1
7170,0.63,0.34,-0.38,2.17,-0.03,0.72,1
7180,0.45,0.72,-0.31,1.82,-0.36,0.22,1
7190,0.33,0.92,-0.35,3.83,-0.06,4.05,1
7200,0.66,1.08,-0.39,3.44,-0.06,2.69,1
7210,0.84,1.21,-0.38,4.14,0.28,4.74,1
7220,0.58,1.24,-0.29,4.98,1.04,7.73,1
7230,0.22,1.17,-0.18,4.72,1.39,5.74,1
7240,0.01,1.02,-0.13,2.82,0.94,2.36,1
7250,0.05,0.91,-0.14,3.31,0.20,3.60,1
7260,0.26,0.94,-0.19,5.28,0.65,8.69,1
7270,0.39,0.99,-0.26,6.59,0.09,11.40,1
7280,0.43,1.01,-0.27,7.31,-0.22,12.49,1
7290,0.42,1.00,-0.27,6.30,0.12,10.33,1
7300,0.45,0.97,-0.26,6.49,0.01,11.28,1
7310,0.46,0.98,-0.24,7.06,-0.32,13.23,1
7320,0.39,1.02,-0.24,5.71,0.33,10.16,1
7330,0.37,1.02,-0.23,4.58,1.40,6.72,1
7340,0.42,0.98,-0.23,3.38,1.39,5.02,1
7350,0.49,0.92,-0.23,1.26,1.79,0.18,1
7360,0.51,0.88,-0.25,0.97,-0.22,-0.79,1
7370,0.52,0.89,-0.27,-1.08,-1.48,-3.49,1
7380,0.54,0.92,-0.27,-1.93,-0.70,-4.45,1
7390,0.55,0.93,-0.30,-0.97,-0.74,-2.46,1
7400,0.54,0.92,-0.33,-1.14,-0.60,-3.05,1
7410,0.50,0.92,-0.36,-2.14,-0.55,-4.89,1
7420,0.45,0.92,-0.39,-1.35,-0.57,-2.99,1
7430,0.46,0.93,-0.39,-1.86,-0.48,-3.88,1
7440,0.45,0.94,-0.39,-2.40,-0.75,-4.33,1
7450,0.42,0.93,-0.41,-2.42,-0.96,-4.27,1
7460,0.40,0.95,-0.41,-0.99,-1.04,-2.52,1
7470,0.38,0.97,-0.42,-1.11,-0.70,-0.61,1
7480,0.40,0.99,-0.39,-0.58,-0.42,-0.07,1
7490,0.41,1.01,-0.37,-0.89,-0.38,-0.66,1
7500,0.42,1.02,-0.37,-1.61,-0.69,-2.59,1
7510,0.46,1.01,-0.38,-0.64,-0.48,-0.91,1
7520,0.46,0.98,-0.38,-0.56,-0.51,-0.79,1
7530,0.43,0.96,-0.38,0.01,-0.44,1.76,1
7540,0.43,0.95,-0.38,-0.95,0.09,0.89,1
7550,0.45,0.97,-0.36,-2.15,0.13,-1.53,1
7560,0.44,0.96,-0.36,-1.66,0.01,-0.64,1
7570,0.42,0.93,-0.35,1.22,-0.17,4.48,1
7580,0.40,0.91,-0.35,2.18,-0.24,5.15,1
7590,0.40,0.90,-0.34,2.62,-0.32,5.65,1
7600,0.43,0.90,-0.34,2.67,-0.28,6.47,1
7610,0.43,0.92,-0.34,1.79,-0.18,5.30,1
7620,0.43,0.94,-0.32,-0.08,-0.07,1.73,1
7630,0.44,0.95,-0.31,1.01,-0.18,3.96,1
7640,0.43,0.95,-0.31,0.88,-0.16,3.73,1
7650,0.42,0.94,-0.31,3.01,-0.45,6.26,1
7660,0.40,0.90,-0.32,4.26,-0.37,8.01,1
7670,0.38,0.88,-0.32,2.56,-0.36,3.80,1
7680,0.38,0.87,-0.33,1.57,-0.27,2.44,1
7690,0.39,0.88,-0.33,2.43,-0.10,4.10,1
7700,0.38,0.89,-0.36,3.47,-0.48,4.43,1
7710,0.34,0.90,-0.40,4.34,-0.77,6.30,1
7720,0.30,0.91,-0.42,2.40,-0.23,3.46,1
7730,0.29,0.91,-0.42,3.11,0.34,2.89,1
7740,0.30,0.91,-0.43,3.10,0.55,3.54,1
7750,0.31,0.92,-0.43,1.15,0.53,2.05,1
7760,0.29,0.97,-0.42,3.38,0.83,3.99,1
7770,0.30,1.04,-0.35,4.08,-0.09,5.15,1
7780,0.37,1.13,-0.23,5.02,-0.35,7.75,1
7790,0.47,1.22,-0.18,5.40,0.47,8.20,1
7800,0.47,1.28,-0.19,6.79,0.65,9.09,1
7810,0.42,1.33,-0.12,4.36,-0.08,5.26,1
7820,0.39,1.35,-0.06,4.55,1.19,5.25,1
7830,0.34,1.37,-0.10,4.61,2.39,5.43,1
7840,0.25,1.43,-0.09,6.38,1.62,9.38,1
7850,0.14,1.48,-0.03,7.45,1.25,12.81,1
7860,0.07,1.51,0.03,3.18,0.01,3.51,1
7870,0.06,1.52,0.06,2.18,-0.06,0.81,1
7880,0.06,1.47,0.05,4.43,0.09,4.70,1
7890,0.05,1.34,0.10,4.19,-0.79,4.86,1
7900,0.23,1.17,0.20,3.26,-0.90,3.37,1
7910,0.62,1.00,0.16,5.18,-0.68,6.18,1
7920,0.59,0.87,-0.04,5.11,-0.78,6.80,1
7930,0.36,0.72,-0.22,4.98,-0.13,6.62,1
7940,-0.07,1.15,0.34,6.47,0.17,9.43,1
7950,-0.10,1.21,0.23,3.86,-0.72,5.75,1
7960,0.23,1.03,-0.04,4.00,-0.94,4.39,1
7970,0.05,1.00,-0.12,2.21,-0.74,3.05,1
7980,-0.02,0.97,-0.03,2.56,-0.43,4.58,1
7990,0.12,0.85,-0.00,2.55,-0.61,3.53,1
8000,0.15,0.76,-0.06,3.18,-0.57,3.45,1
8010,0.19,0.74,-0.13,4.19,-0.51,4.95,1
8020,0.29,0.80,-0.16,2.79,-0.30,3.08,1
8030,0.32,0.88,-0.16,2.21,0.22,1.55,1
