timestamp,ax,ay,az,gx,gy,gz,label
3760,0.20,1.09,-0.31,-9.60,2.55,-4.13,1
3770,0.19,1.11,-0.31,-9.25,3.30,-8.03,1
3780,0.17,1.12,-0.31,-10.05,3.15,-6.02,1
3790,0.15,1.12,-0.32,-9.33,3.12,-8.57,1
3800,0.14,1.13,-0.31,-7.75,3.88,-8.17,1
3810,0.14,1.13,-0.31,-6.41,4.75,-3.08,1
3820,0.14,1.13,-0.29,-6.56,4.31,3.40,1
3830,0.16,1.14,-0.26,-8.53,4.39,3.14,1
3840,0.21,1.13,-0.25,-9.57,3.35,2.34,1
3850,0.23,1.12,-0.24,-10.57,2.49,2.41,1
3860,0.29,1.12,-0.24,-10.91,2.87,-4.35,1
3870,0.32,1.12,-0.27,-9.86,4.34,-11.57,1
3880,0.24,1.10,-0.31,-10.50,3.00,-12.93,1
3890,0.21,1.06,-0.35,-9.78,2.04,-13.32,1
3900,0.28,1.03,-0.36,-8.37,2.54,-11.81,1
3910,0.33,1.00,-0.34,-10.22,2.83,-13.39,1
3920,0.33,0.99,-0.31,-11.49,2.79,-13.69,1
3930,0.31,1.01,-0.26,-9.44,2.76,-13.30,1
3940,0.33,1.03,-0.19,-8.21,2.59,-13.02,1
3950,0.39,1.06,-0.12,-8.95,3.34,-11.22,1
3960,0.45,1.08,-0.08,-8.73,4.37,-10.34,1
3970,0.38,1.10,-0.10,-8.97,3.14,-11.03,1
3980,0.21,1.11,-0.14,-8.22,3.05,-10.80,1
3990,0.18,1.10,-0.17,-8.50,3.25,-5.55,1
4000,0.25,1.05,-0.20,-9.37,3.44,-8.22,1
4010,0.36,0.99,-0.18,-10.53,2.66,-7.49,1
4020,0.41,0.97,-0.21,-9.75,2.50,-9.24,1
4030,0.42,1.00,-0.24,-8.87,2.37,-8.35,1
4040,0.52,1.03,-0.27,-9.37,3.41,-3.11,1
4050,0.59,1.06,-0.28,-9.15,3.24,-3.08,1
4060,0.68,1.11,-0.35,-8.23,4.40,1.38,1
4070,0.19,1.24,-0.48,-8.78,4.57,3.82,1
